,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Years_Of_Establishment,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Type_Code_Drink,Item_Type_Code_Food,Item_Type_Code_Non Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_N/A,Item_Fat_Content_Regular,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
224,12.65,0.062837968,161.5578,2406.867,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
225,9.06,0.017116983,211.956,213.05599999999998,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
226,20.75,0.024129332000000003,124.17299999999999,2956.152,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
227,8.93,0.049754975,152.134,153.134,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
228,9.0,0.06812931539445295,79.7644,1649.8524,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
229,16.7,0.101561568,181.9292,3101.2964,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
230,6.36,0.0059496440000000005,165.6526,4769.1254,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
231,5.365000000000001,0.13956116,170.4764,3435.528,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
232,14.1,0.126035694,86.4198,1133.8574,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
233,7.55,0.027164679,152.334,2603.278,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
234,13.0,0.099325278,45.406000000000006,605.878,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
235,9.3,0.04357366,192.8846,2293.0152,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
236,17.6,0.082741482,118.7782,119.1782,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
237,12.3,0.064565202,92.9804,1929.4884,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
238,7.05,0.08455456900000001,109.8912,2074.6328,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
239,11.8,0.058451805,79.9618,241.6854,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
240,17.25,0.113748685,251.3724,6795.1548,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
241,15.85,0.020603511,42.7112,639.168,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
242,18.85,0.052044976,192.1846,3248.4382,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
243,16.35,0.06276442900000001,227.6062,7222.5984,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
244,14.1,0.08797726199999999,229.0668,3225.1352,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
245,7.905,0.010010425,249.0408,3755.112,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
246,12.0,0.033946163,179.3976,3440.8544,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
247,12.15,0.058414678,163.4552,974.7312,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
248,10.1,0.027106459,75.367,535.969,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
249,17.5,0.027022882999999998,262.491,5259.82,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
250,18.35,0.058153409,152.034,306.268,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
251,17.1,0.128937661,112.3886,1779.0176,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
252,7.785,0.088846306,61.451,759.012,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
253,11.8,0.09357779,125.9704,1877.556,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
254,13.15,0.165694678,171.8764,3779.0808,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
255,6.4,0.148392623,41.5796,41.2796,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
256,8.5,0.098438394,51.1324,259.66200000000003,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
257,8.645,0.143303291,96.34100000000001,193.082,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
258,17.6,0.076276208,110.9202,1687.8029999999999,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
259,9.1,0.175103435,127.5362,4655.9394,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
260,12.8,0.023511371,225.9404,4950.8888,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
261,7.63,0.06105276,95.4436,1418.154,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
262,9.285,0.049559042000000005,246.4144,1225.072,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
263,13.6,0.119418124,231.03,5359.69,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
264,8.895,0.072545601,176.237,1764.37,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
265,16.35,0.090486828,195.21099999999998,2553.343,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
266,17.6,0.056245075,43.3454,1006.6896,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
267,7.975,0.014618973,85.225,1081.925,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
268,15.85,0.04347912599999999,36.7164,308.9312,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
269,15.7,0.045166237000000005,178.666,2516.724,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
270,8.985,0.057827101,128.83100000000002,1428.141,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
271,20.35,0.089394766,260.1594,2093.2752,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
272,6.59,0.10550944,85.6908,1929.4884,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
273,19.85,0.005234153,264.0884,5829.7448,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
274,16.85,0.036390174,91.4488,2082.6224,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
275,19.35,0.03292824,173.1738,7298.4996,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
276,16.75,0.081252534,256.4988,7452.9652,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
277,17.6,0.076552407,110.5202,450.0808,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
278,7.905,0.016758568999999997,250.4408,500.6816,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
279,17.85,0.044248175,126.20200000000001,3668.558,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
280,7.785,0.038288087,103.1964,736.3748,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
281,7.825,0.186032678,253.0698,6088.0752,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
282,9.0,0.031867464,101.0016,2125.2336,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
283,20.75,0.021370201000000002,153.0024,2277.036,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
284,11.1,0.193772568,190.3846,573.2538,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
285,6.26,0.009866049,151.1366,2267.049,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
286,18.2,0.082551042,147.3734,296.9468,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
287,13.0,0.099729888,46.306000000000004,559.2719999999999,10,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
288,20.25,0.018801549,222.1772,5559.43,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
289,8.695,0.11972145099999999,95.5094,1237.7222,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
290,7.27,0.071222087,113.5518,569.259,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
291,10.695,0.060371962,174.0712,3866.9664,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
292,12.85,0.033287541000000004,198.4768,1379.5376,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
293,7.075,0.05858462,142.7128,1869.5664,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
294,20.2,0.11679292,196.21099999999998,5499.508000000001,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
295,8.195,0.031452265,94.3462,925.462,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
296,7.09,0.00721395,47.9034,583.2408,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
297,6.095,0.081196619,141.4154,1418.154,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
298,19.35,0.049916364000000005,80.2644,942.7728,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
299,6.15,0.04627095,99.3384,2364.9216,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
300,17.35,0.02747716,87.9856,3251.7672,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
301,20.2,0.10470453699999999,125.2678,254.3356,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
302,17.7,0.012540003000000001,167.0474,5895.659000000001,15,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
303,17.85,0.147023834,93.7436,1134.5232,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
304,9.395,0.15965759599999998,224.972,7696.648,17,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
305,15.75,0.141398626,250.5382,2775.7202,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
306,7.475,0.148821808,241.2854,5317.0788,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
307,7.075,0.06564523898481303,98.0068,874.8612,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
308,6.445,0.029691762000000003,92.6436,1039.9796,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
309,19.1,0.09671552300000001,235.0958,3038.0454,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
310,20.25,0.014790558999999998,193.6162,3848.324,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
311,15.0,0.054378253,59.1904,527.3136,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
312,6.67,0.123428594,89.1514,2390.8878,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
313,13.0,0.029943462999999997,60.222,1677.816,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
314,16.7,0.052368060999999994,112.7176,801.6232,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
315,7.07,0.09386114400000001,115.5834,1267.0174,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
316,6.48,0.033968647000000005,148.0076,886.8456,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
317,19.0,0.173154079,228.27200000000002,452.744,21,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
318,13.35,0.139735226,147.5392,3877.6192,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
319,5.98,0.043351895999999994,146.6418,4414.254,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
320,9.299999999999999,0.042086652,122.4388,5448.9072,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
321,9.695,0.12848269,223.9404,4950.8888,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
322,15.0,0.049357077,62.6168,958.752,12,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
323,11.15,0.008326735,149.9708,1956.1204,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
324,20.85,0.021362955,103.2306,2404.2038,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
325,9.8,0.151420934,194.3478,387.4956,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
326,16.35,0.032511818,165.0842,994.7052,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
327,9.6,0.022323658,101.29899999999999,1754.3829999999998,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
328,18.0,0.019292355,129.9994,3340.9844,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
329,13.35,0.048124442999999996,216.7166,3918.8988,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
330,20.7,0.09261307,76.367,306.268,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
331,15.1,0.094697274,158.4604,4278.4308,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
332,16.2,0.035984103999999996,260.6278,4425.5726,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
333,13.8,0.056596985,230.9984,9267.936,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
334,15.6,0.2047,76.867,229.701,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
335,21.1,0.020618324,129.3994,2055.9904,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
336,5.5,0.04709821,101.3016,3339.6528,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
337,15.1,0.087584126,221.7456,6410.3224,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
338,15.7,0.038078899,122.9046,1992.0736,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
339,7.895,0.095102092,104.4332,2870.9296,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
340,17.2,0.011953901999999999,164.5184,2807.0128,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
341,17.35,0.062799379,88.18299999999999,539.298,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
342,7.285,0.031125708999999998,174.3054,4377.635,32,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
343,20.25,0.026005891,180.9976,2716.4640000000004,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
344,18.75,0.09246392,190.9504,383.5008,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
345,15.85,0.107765165,59.5904,703.0848,20,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
346,6.17,0.010647476999999999,66.3826,1937.4779999999998,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
347,19.5,0.015749341,182.2608,3307.6944,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
348,19.2,0.077628053,197.611,3142.5759999999996,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
349,16.7,0.06812931539445295,181.2292,2554.0088,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
350,20.85,0.056695731,104.0648,1869.5664,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
351,14.5,0.063993068,260.4594,5494.8474,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
352,11.395,0.06952926200000001,233.1616,6093.4016,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
353,7.97,0.034452949,174.0422,2586.633,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
354,7.71,0.06670068,55.2956,1255.6988,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
355,19.25,0.034699737,141.7496,4093.3384,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
356,7.075,0.058346939,142.2128,3163.8816,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
357,19.35,0.065203103,166.0816,5033.448,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
358,11.6,0.07892957099999999,79.9276,1137.1864,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
359,8.985,0.18251488100000002,98.77,2696.49,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
360,12.1,0.016895293000000002,178.56599999999997,898.83,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
361,10.0,0.073379745,118.244,2756.4120000000003,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
362,14.35,0.08075758,81.896,878.8560000000001,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
363,10.395,0.11227149800000001,58.222,659.1419999999999,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
364,17.7,0.153741385,182.6292,182.4292,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
365,8.1,0.127929521,211.4902,3610.6334,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
366,8.05,0.07838564,256.4646,5153.292,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
367,9.195,0.078502143,108.7596,2588.6304,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
368,20.7,0.047684831,212.5876,1286.3256,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
369,15.7,0.12315965599999999,110.1544,1230.3984,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
370,15.1,0.06851294287337671,60.2194,1733.7432,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
371,18.35,0.053392944000000005,193.8162,384.8324,34,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
372,16.5,0.036715907,180.0318,3969.4996,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
373,9.0,0.065236932,176.437,7763.228,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
374,6.785,0.041947547,41.2112,809.6128,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
375,19.5,0.08288849599999999,178.6002,1253.7014,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
376,7.575,0.055390120999999994,195.2768,5715.2272,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
377,18.2,0.012194556,57.7904,1464.76,32,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
378,16.75,0.060495243,169.8106,3251.1014,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
379,7.47,0.06564523898481303,214.3218,4274.436,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
380,20.349999999999998,0.014753811,231.7958,5375.0034,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
381,18.2,0.160707489,38.019,1318.2839999999999,34,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
382,13.85,0.085622362,119.4124,2251.7356,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
383,6.635,0.046350909,37.4506,1176.4686,12,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
384,6.11,0.102920886,130.4968,3523.4136,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
385,15.25,0.026604781,86.2198,610.5386,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
386,15.85,0.06812931539445295,96.4094,1237.7222,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
387,15.2,0.031860325,235.1248,474.0496,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
388,14.65,0.06685022276750005,52.6666,717.7324,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
389,20.75,0.021250002,150.5024,2580.6408,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
390,10.195,0.159936948,143.2154,2552.6772,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
391,7.605,0.12950314599999999,164.021,3914.9040000000005,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
392,18.0,0.142688846,88.5514,796.9626,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
393,13.35,0.179484411,228.9352,916.1408,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
394,18.35,0.08916305599999999,191.3504,3259.7568,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
395,6.59,0.105761491,84.8908,1677.816,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
396,13.8,0.056960814000000005,230.0984,3707.1744,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
397,21.2,0.00704098,173.5738,2954.1546,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
398,10.5,0.011026593999999999,166.4842,2652.5472,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
399,8.97,0.093203257,52.7956,1037.3164,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
400,10.895,0.026916793999999997,50.9666,717.7324,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
401,10.6,0.035264298,86.1224,426.11199999999997,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
402,13.65,0.015908423999999997,231.1668,6911.004,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
403,19.0,0.017719277,211.0244,3811.0392,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
404,15.6,0.035334201,115.3518,2277.036,34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
405,6.8,0.065652494,48.9034,48.6034,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
406,6.865,0.056919038,212.8218,5770.4886,20,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
407,10.8,0.048143292000000004,40.2138,690.4346,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
408,16.7,0.022047313,110.2886,1890.2062,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
409,18.849999999999998,0.090427268,126.2336,3195.84,34,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
410,15.15,0.027779254,150.1708,1504.7079999999999,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
411,10.5,0.061322312856043934,238.3248,711.0744,21,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
412,17.6,0.008033611,174.2422,4311.055,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
413,19.35,0.033088472,175.4738,521.3214,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
414,15.7,0.160663021,59.4562,829.5868,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
415,18.1,0.178975721,155.5288,1571.2879999999998,12,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
416,10.195,0.017627888,239.6538,2403.538,15,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
417,10.6,0.0194158,41.6454,83.8908,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
418,6.655,0.016993225,211.0586,844.2344,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
419,19.0,0.027139012999999997,127.3336,2940.1728,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
420,7.075,0.03777249,98.0068,291.6204,21,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
421,13.15,0.036746479,181.2976,3259.7568,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
422,20.1,0.022460102000000003,226.8036,3415.554,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
423,20.35,0.07242719825219945,256.7672,5624.6784,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
424,18.85,0.05213575,190.1846,6687.960999999999,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
425,16.35,0.062508438,227.1062,5642.655,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
426,11.3,0.007309544,196.2426,4943.565,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
427,17.5,0.015623753999999998,182.6266,3135.2522,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
428,18.0,0.14297822300000002,87.4514,796.9626,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
429,7.935,0.017191055,51.535,848.895,17,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
430,5.765,0.143592939,37.3164,38.6164,34,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
431,20.25,0.011995271000000002,184.5924,4997.4948,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
432,15.5,0.15717236,149.1418,588.5672,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
433,17.25,0.061393095,91.81200000000001,372.848,34,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
434,5.86,0.264124669,155.7314,155.1314,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
435,15.35,0.020310046000000002,218.0508,3038.7112,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
436,10.1,0.054630834,200.2084,1587.2672,22,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
437,16.7,0.052517969000000005,115.4176,687.1056,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
438,20.7,0.047565208,213.4876,1929.4884,20,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
439,16.0,0.060797393,223.8404,3600.6464,32,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
440,14.0,0.041291168999999996,180.7634,2181.1608,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
441,12.85,0.022604051,181.4318,3428.2042,22,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
442,20.85,0.056580227999999996,105.6648,623.1888,17,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
443,12.35,0.16419682300000002,120.5124,2133.2232,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
444,6.85,0.022976497000000002,261.6594,3401.5722,10,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
445,10.3,0.027310252,101.0042,1289.6546,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
446,8.895,0.141975462,49.6008,50.6008,34,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
447,8.775,0.07242719825219945,45.9428,790.9704,32,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
448,18.85,0.01619866,129.2626,3147.9024,12,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
449,19.5,0.014205168,56.7614,2486.763,34,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
450,14.85,0.09344495,141.0812,1139.8496,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
451,20.5,0.019199733,84.3592,1816.3024,22,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
452,7.84,0.15412025199999999,51.935,199.74,10,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
